timestamp,user,source_host,destination_host,event_type,status,protocol,port,bytes_out,command,asset_criticality,label
1502533,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1502594,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1502667,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1502722,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1502860,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1502887,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1502911,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503026,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1503166,reception.rao@AIIMS,WARD-PC-043,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503198,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1503335,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503404,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1503436,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503565,reception.rao@AIIMS,WARD-PC-043,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503591,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503700,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1503807,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1503906,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1503925,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504019,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504053,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504147,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504180,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504289,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504391,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504527,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504549,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504661,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504694,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1504738,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504837,reception.rao@AIIMS,WARD-PC-043,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1504964,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1505111,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505148,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505221,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505360,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505469,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505535,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505663,nurse.patel@AIIMS,WARD-PC-042,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505761,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505826,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1505895,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1505991,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506040,nurse.patel@AIIMS,WARD-PC-042,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506065,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506123,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506258,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506378,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506473,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506507,lab.iyer@AIIMS,WARD-PC-044,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506532,dr.sharma@AIIMS,WARD-PC-041,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506626,reception.rao@AIIMS,WARD-PC-043,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506744,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506765,lab.iyer@AIIMS,WARD-PC-044,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506816,reception.rao@AIIMS,WARD-PC-043,EMR-SRV-01,auth,success,Kerberos,445,0,,medium,0
1506945,dr.sharma@AIIMS,WARD-PC-041,PACS-RADIOLOGY-01,auth,success,Kerberos,445,0,,medium,0
1506987,reception.rao@AIIMS,WARD-PC-013,EMR-SRV-01,auth,fail,NTLM,445,0,,medium,1
1507096,reception.rao@AIIMS,WARD-PC-013,EMR-SRV-01,auth,fail,NTLM,445,0,,medium,1
1507130,reception.rao@AIIMS,WARD-PC-013,EMR-SRV-01,auth,success,NTLM,445,0,,medium,1
1507167,reception.rao@AIIMS,WARD-PC-013,WARD-PC-014,auth,success,NTLM,445,0,,medium,1
1507287,reception.rao@AIIMS,WARD-PC-013,WARD-PC-044,auth,success,NTLM,445,0,,medium,1
1507401,reception.rao@AIIMS,WARD-PC-013,WARD-PC-032,auth,success,NTLM,445,0,,medium,1
1507449,reception.rao@AIIMS,WARD-PC-013,WARD-PC-018,auth,success,NTLM,445,0,,medium,1
1507579,reception.rao@AIIMS,WARD-PC-013,WARD-PC-012,auth,success,NTLM,445,0,,medium,1
1507710,reception.rao@AIIMS,WARD-PC-013,WARD-PC-001,auth,success,NTLM,445,0,,medium,1
1507775,reception.rao@AIIMS,WARD-PC-013,WARD-PC-042,auth,success,NTLM,445,0,,medium,1
1507791,reception.rao@AIIMS,WARD-PC-013,WARD-PC-036,auth,success,NTLM,445,0,,medium,1
1507902,reception.rao@AIIMS,WARD-PC-013,WARD-PC-003,auth,success,NTLM,445,0,,medium,1
1508045,reception.rao@AIIMS,WARD-PC-013,WARD-PC-040,auth,success,NTLM,445,0,,medium,1
1508147,reception.rao@AIIMS,WARD-PC-013,WARD-PC-016,auth,success,NTLM,445,0,,medium,1
1508280,reception.rao@AIIMS,WARD-PC-013,WARD-PC-019,auth,success,NTLM,445,0,,medium,1
1508378,reception.rao@AIIMS,WARD-PC-013,WARD-PC-026,auth,success,NTLM,445,0,,medium,1
1508445,reception.rao@AIIMS,WARD-PC-013,WARD-PC-035,auth,success,NTLM,445,0,,medium,1
1508485,reception.rao@AIIMS,WARD-PC-013,WARD-PC-033,auth,success,NTLM,445,0,,medium,1
1508531,reception.rao@AIIMS,WARD-PC-013,WARD-PC-024,auth,success,NTLM,445,0,,medium,1
1508600,reception.rao@AIIMS,WARD-PC-013,WARD-PC-041,auth,success,NTLM,445,0,,medium,1
1508677,reception.rao@AIIMS,WARD-PC-013,WARD-PC-028,auth,success,NTLM,445,0,,medium,1
1508791,reception.rao@AIIMS,WARD-PC-013,WARD-PC-021,auth,success,NTLM,445,0,,medium,1
1508828,reception.rao@AIIMS,WARD-PC-013,WARD-PC-006,auth,success,NTLM,445,0,,medium,1
1508922,reception.rao@AIIMS,WARD-PC-013,WARD-PC-043,auth,success,NTLM,445,0,,medium,1
1509019,reception.rao@AIIMS,WARD-PC-013,WARD-PC-008,auth,success,NTLM,445,0,,medium,1
1509101,reception.rao@AIIMS,WARD-PC-013,EMR-SRV-01,auth,success,NTLM,445,0,,medium,1
1509120,reception.rao@AIIMS,WARD-PC-013,PACS-RADIOLOGY-01,auth,success,NTLM,445,0,,medium,1
1509224,reception.rao@AIIMS,WARD-PC-013,PHARMACY-SRV-01,auth,success,NTLM,445,0,,medium,1
1509368,reception.rao@AIIMS,WARD-PC-013,BILLING-SRV-01,auth,success,NTLM,445,0,,medium,1
1509404,reception.rao@AIIMS,WARD-PC-013,DC-AIIMS-01,auth,success,NTLM,445,0,net group 'Domain Admins',critical,1
1509428,reception.rao@AIIMS,WARD-PC-013,PATIENT-DB-01,auth,success,NTLM,445,0,bulk read patient records,critical,1
1509567,lab.iyer@AIIMS,WARD-PC-031,WARD-PC-029,auth,success,NTLM,445,0,,medium,1
1509589,lab.iyer@AIIMS,WARD-PC-031,WARD-PC-022,auth,success,NTLM,445,0,,medium,1
1509659,lab.iyer@AIIMS,WARD-PC-031,WARD-PC-036,auth,success,NTLM,445,0,,medium,1
1509690,lab.iyer@AIIMS,WARD-PC-031,WARD-PC-027,auth,success,NTLM,445,0,,medium,1
1509814,lab.iyer@AIIMS,WARD-PC-031,WARD-PC-018,auth,success,NTLM,445,0,,medium,1
1509837,lab.iyer@AIIMS,WARD-PC-031,PATIENT-DB-01,auth,success,NTLM,445,0,db export,critical,1
